Date,Zone_ID,Intake_Water_Liters,Treated_Water_Liters,Supplied_Water_Liters
2024-01-24,Z0013,93516,89149,81352
2024-01-24,Z0010,120270,117076,111521
2024-01-24,Z0094,104157,102142,99697
2024-01-24,Z0044,129132,124506,118490
2024-01-24,Z0066,126643,124242,118905
2024-01-24,Z0097,106645,103797,96805
2024-01-24,Z0087,103382,100116,92464
2024-01-24,Z0071,94175,91328,86019
2024-01-24,Z0112,99174,94731,87720
2024-01-24,Z0038,100725,99032,92912
2024-01-24,Z0085,121351,118539,110890
2024-01-24,Z0035,104254,101521,94345
2024-01-24,Z0090,95724,94706,91299
2024-01-24,Z0063,98032,95816,92406
2024-01-24,Z0095,109881,108605,101765
2024-01-24,Z0027,115752,114114,107782
2024-01-24,Z0023,123765,120663,113108
2024-01-24,Z0022,117307,114151,108214
2024-01-24,Z0096,114502,112111,104794
2024-01-24,Z0036,128258,126886,119270
2024-01-24,Z0041,105958,102710,99862
2024-01-24,Z0081,100748,98403,94081
2024-01-24,Z0082,112738,111235,106046
2024-01-24,Z0079,120761,119447,115071
2024-01-24,Z0033,115616,114334,109344
2024-01-24,Z0020,114833,113259,106590
2024-01-24,Z0064,121331,119289,115737
2024-01-24,Z0099,121556,120134,112549
2024-01-24,Z0075,111876,110119,105309
2024-01-24,Z0042,114518,112414,104744
2024-01-24,Z0057,114099,110628,104104
2024-01-24,Z0055,128885,123893,121690
2024-01-24,Z0049,109159,105827,101835
2024-01-24,Z0072,126877,124017,120056
2024-01-25,Z0017,111560,109838,107059
2024-01-25,Z0050,98720,96923,94580
2024-01-25,Z0060,118362,113680,106282
2024-01-25,Z0076,111120,106714,103403
2024-01-25,Z0003,117912,114594,110647
2024-01-25,Z0109,124812,123394,119645
2024-01-25,Z0001,126160,122388,117908
2024-01-25,Z0011,104444,100756,97211
2024-01-25,Z0108,91070,87644,83794
2024-01-25,Z0043,92939,89038,81773
2024-01-25,Z0026,106301,101302,93451
2024-01-25,Z0093,106378,104700,101712
2024-01-25,Z0024,119777,116302,112695
2024-01-25,Z0019,117445,114943,111154
2024-01-25,Z0088,111665,106755,99728
2024-01-25,Z0077,105867,103806,99366
2024-01-25,Z0040,121213,116942,113664
2024-01-25,Z0107,103490,99896,93207
2024-01-25,Z0008,128285,123482,119277
2024-01-25,Z0009,99219,96005,90466
2024-01-25,Z0111,119631,116175,110692
2024-01-25,Z0103,108625,105343,100578
2024-01-25,Z0061,101422,97072,90161
2024-01-25,Z0028,123171,121279,116554
2024-01-25,Z0029,126931,122397,120310
2024-01-25,Z0037,120936,117888,114730
2024-01-25,Z0074,112200,109826,102087
2024-01-25,Z0051,117433,115052,108049
2024-01-25,Z0098,121169,119584,112499
2024-01-25,Z0073,103419,100250,96186
2024-01-25,Z0083,128083,124709,122392
2024-01-25,Z0053,121528,119026,114984
2024-01-25,Z0104,94598,91576,89458
2024-01-25,Z0045,123477,118908,113351
2024-01-25,Z0105,118716,117403,112153
2024-01-25,Z0089,98061,96644,92041
2024-01-25,Z0069,107485,106160,100732
2024-01-25,Z0002,98177,95738,91477
2024-01-25,Z0046,114405,113332,107698
2024-01-25,Z0034,103890,102382,98003
2024-01-25,Z0025,99484,97085,91180
2024-01-25,Z0100,101267,97058,89410
2024-01-25,Z0091,127939,123222,120898
2024-01-25,Z0006,116569,111593,104781
2024-01-25,Z0062,118948,115365,109808
2024-01-25,Z0092,93587,92436,89482
2024-01-25,Z0059,113544,111676,108485
2024-01-25,Z0110,123455,122146,118644
2024-01-25,Z0068,93127,89460,82892
2024-01-25,Z0101,101559,98051,92656
2024-01-25,Z0018,115389,113544,110380
2024-01-25,Z0070,128672,126229,122462
2024-01-25,Z0065,123122,120250,116226
2024-01-25,Z0058,125585,120753,114478
2024-01-25,Z0067,103107,100736,94470
2024-01-25,Z0048,118666,115145,110564
2024-01-25,Z0031,99582,97452,92966
2024-01-25,Z0086,98418,93903,87366
2024-01-25,Z0052,108827,107100,99400
2024-01-25,Z0030,104419,99733,94111
2024-01-25,Z0080,123804,120972,113028
2024-01-25,Z0084,97435,94887,91744
2024-01-25,Z0032,95065,91665,85708
2024-01-25,Z0078,93407,91768,89596
2024-01-25,Z0005,95666,94408,88449
2024-01-25,Z0007,115092,111315,108793
2024-01-25,Z0012,100109,96223,92059
2024-01-25,Z0021,116505,111560,104325
2024-01-25,Z0039,97746,92963,88373
2024-01-25,Z0054,105596,103758,97682
2024-01-25,Z0047,127953,125860,119980
2024-01-25,Z0016,92785,89816,85058
2024-01-25,Z0014,93990,91876,85031
2024-01-25,Z0004,109073,105812,101937
2024-01-25,Z0015,109790,107003,101071
2024-01-25,Z0106,116183,111435,109387
2024-01-25,Z0056,128176,123315,115570
2024-01-25,Z0102,113790,110610,105564
2024-01-25,Z0013,92833,90644,87247
2024-01-25,Z0010,104116,99567,93741
2024-01-25,Z0094,119150,117319,112622
2024-01-25,Z0044,120286,118605,113870
2024-01-25,Z0066,114662,111390,107327
2024-01-25,Z0097,107205,102776,100614
2024-01-25,Z0087,97777,93038,88641
2024-01-25,Z0071,108316,104588,99053
2024-01-25,Z0112,120522,117662,112216
2024-01-25,Z0038,103403,100175,95385
2024-01-25,Z0085,109091,104228,96250
2024-01-25,Z0035,126701,122316,119394
2024-01-25,Z0090,100367,95777,88232
2024-01-25,Z0063,123332,119074,114477
2024-01-25,Z0095,125268,123798,120811
2024-01-25,Z0027,129649,125013,122790
2024-01-25,Z0023,129065,125458,123108
2024-01-25,Z0022,108312,103665,101317
2024-01-25,Z0096,118853,117217,114200
2024-01-25,Z0036,108610,104500,97633
2024-01-25,Z0041,97170,95155,89031
2024-01-25,Z0081,125187,120593,116700
2024-01-25,Z0082,103753,101527,96487
2024-01-25,Z0079,107509,103392,97231
2024-01-25,Z0033,94042,91908,85475
2024-01-25,Z0020,116746,114018,111572
2024-01-25,Z0064,125426,121064,116346
2024-01-25,Z0099,125712,124432,121837
2024-01-25,Z0075,91986,88236,85162
2024-01-25,Z0042,102161,100952,94731
2024-01-25,Z0057,119163,114583,109576
2024-01-25,Z0055,123737,122157,117333
2024-01-25,Z0049,91211,89982,83698
2024-01-25,Z0072,104345,100160,97659
2024-01-26,Z0017,116708,115660,110094
2024-01-26,Z0050,105173,101118,98430
2024-01-26,Z0060,123737,119277,116272
2024-01-26,Z0076,95820,92816,87764
2024-01-26,Z0003,113781,110479,106196
2024-01-26,Z0109,105620,102831,96465
2024-01-26,Z0001,122890,119187,115907
2024-01-26,Z0011,93727,91283,89025
2024-01-26,Z0108,115523,112429,105471
2024-01-26,Z0043,90524,88637,86430
2024-01-26,Z0026,117370,116222,113785
2024-01-26,Z0093,93749,89588,81771
2024-01-26,Z0024,118477,117120,111875
2024-01-26,Z0019,128104,125174,118623
2024-01-26,Z0088,92823,90191,83467
2024-01-26,Z0077,105167,103682,101483
2024-01-26,Z0040,102658,100645,96663
2024-01-26,Z0107,113380,110909,104566
2024-01-26,Z0008,92311,88182,82809
2024-01-26,Z0009,103560,101956,96108
2024-01-26,Z0111,128553,126136,118220
2024-01-26,Z0103,110981,106318,100443
2024-01-26,Z0061,113916,109983,107435
2024-01-26,Z0028,93815,89651,86804
2024-01-26,Z0029,127477,126066,119293
2024-01-26,Z0037,102446,99385,92917
2024-01-26,Z0074,100464,95888,88696
2024-01-26,Z0051,93320,89762,83064
2024-01-26,Z0098,116572,111899,108335
2024-01-26,Z0073,128826,124791,119500
2024-01-26,Z0083,90726,88482,83022
2024-01-26,Z0053,96697,91979,88914
2024-01-26,Z0104,102963,99043,96761
2024-01-26,Z0045,91081,86196,81315
2024-01-26,Z0105,100776,96632,91662
2024-01-26,Z0089,105958,102069,96572
2024-01-26,Z0069,107331,105667,101950
2024-01-26,Z0002,103436,102370,99734
2024-01-26,Z0046,123332,120731,117906
2024-01-26,Z0034,103393,98723,95698
2024-01-26,Z0025,92251,90590,87786
2024-01-26,Z0100,117027,112853,106222
2024-01-26,Z0091,99583,97348,91316
2024-01-26,Z0006,128784,125620,118897
2024-01-26,Z0062,103036,98487,92287
2024-01-26,Z0092,97938,96893,93539
2024-01-26,Z0059,95335,93354,86299
2024-01-26,Z0110,95611,92775,87883
2024-01-26,Z0068,95577,90959,87400
2024-01-26,Z0101,129451,126944,120873
2024-01-26,Z0018,124831,120189,116189
2024-01-26,Z0070,120962,117989,110982
2024-01-26,Z0065,91294,87486,81421
2024-01-26,Z0058,117328,112410,108657
2024-01-26,Z0067,107706,104846,100405
2024-01-26,Z0048,107482,105505,102000
2024-01-26,Z0031,99318,98022,92973
2024-01-26,Z0086,105574,101560,94402
2024-01-26,Z0052,118930,114143,110047
2024-01-26,Z0030,101801,98593,90605
2024-01-26,Z0080,106559,101897,94801
2024-01-26,Z0084,112398,108896,102897
2024-01-26,Z0032,108051,106776,102231
2024-01-26,Z0078,115251,112428,105281
2024-01-26,Z0005,109643,106540,103994
2024-01-26,Z0007,127999,123130,119047
2024-01-26,Z0012,124808,123370,119618
2024-01-26,Z0021,91849,88207,84607
2024-01-26,Z0039,110786,106181,100382
2024-01-26,Z0054,91132,88737,81262
2024-01-26,Z0047,128563,125448,121109
2024-01-26,Z0016,100931,99751,96264
2024-01-26,Z0014,127777,125220,121107
2024-01-26,Z0004,91044,88409,83978
2024-01-26,Z0015,114363,111725,108143
2024-01-26,Z0106,104374,102066,95149
2024-01-26,Z0056,98793,96173,89293
2024-01-26,Z0102,119883,118213,110851
2024-01-26,Z0013,127960,124434,122334
2024-01-26,Z0010,112259,111084,108847
2024-01-26,Z0094,121629,117499,110281
2024-01-26,Z0044,110409,106491,101949
2024-01-26,Z0066,105282,102279,98742
2024-01-26,Z0097,107138,102770,98512
2024-01-26,Z0087,114207,111796,105561
2024-01-26,Z0071,114845,110015,102884
2024-01-26,Z0112,120562,116102,110694
2024-01-26,Z0038,98697,96568,92489
2024-01-26,Z0085,93145,88903,80935
2024-01-26,Z0035,103100,101739,96019
2024-01-26,Z0090,94067,92968,89287
2024-01-26,Z0063,120728,116083,113031
2024-01-26,Z0095,92509,90589,83862
2024-01-26,Z0027,104670,99738,95609
2024-01-26,Z0023,128328,124085,118783
2024-01-26,Z0022,90719,89645,86352
2024-01-26,Z0096,116498,112825,106668
2024-01-26,Z0036,124917,122465,115496
2024-01-26,Z0041,104033,100032,96477
2024-01-26,Z0081,113097,111986,106954
2024-01-26,Z0082,113525,112065,109179
2024-01-26,Z0079,101725,96789,93674
2024-01-26,Z0033,127383,125572,121648
2024-01-26,Z0020,105733,103129,100203
2024-01-26,Z0064,127420,123724,119443
2024-01-26,Z0099,99247,94887,88213
2024-01-26,Z0075,124929,121678,118626
2024-01-26,Z0042,121362,119889,115145
2024-01-26,Z0057,102061,100157,93676
2024-01-26,Z0055,111059,108499,102737
2024-01-26,Z0049,107548,103758,96339
2024-01-26,Z0072,125490,122132,119662
2024-01-27,Z0017,120337,117869,115061
2024-01-27,Z0050,114747,111124,104998
2024-01-27,Z0060,106363,105317,99092
2024-01-27,Z0076,127841,122925,119280
2024-01-27,Z0003,90767,85872,83190
2024-01-27,Z0109,105332,101999,96857
2024-01-27,Z0001,108174,105697,102812
2024-01-27,Z0011,126674,125278,121740
2024-01-27,Z0108,92073,90761,83077
2024-01-27,Z0043,107194,103959,99102
2024-01-27,Z0026,124800,122293,115748
2024-01-27,Z0093,100762,97868,90395
2024-01-27,Z0024,129897,126192,123596
2024-01-27,Z0019,92147,90532,87585
2024-01-27,Z0088,128445,126890,120517
2024-01-27,Z0077,92013,87316,84826
2024-01-27,Z0040,127755,126214,122927
2024-01-27,Z0107,99825,98001,93075
2024-01-27,Z0008,105635,101076,94700
2024-01-27,Z0009,99490,97718,91751
2024-01-27,Z0111,94423,91165,84147
2024-01-27,Z0103,124841,121767,119066
2024-01-27,Z0061,121826,118907,114447
2024-01-27,Z0028,102454,97683,91419
2024-01-27,Z0029,114530,113302,110936
2024-01-27,Z0037,98719,96929,91211
2024-01-27,Z0074,118185,113250,106631
2024-01-27,Z0051,111575,108907,104754
2024-01-27,Z0098,129643,126735,121723
2024-01-27,Z0073,97856,95551,89323
2024-01-27,Z0083,125790,122474,116991
2024-01-27,Z0053,100912,98270,90286
2024-01-27,Z0104,91770,90753,86976
2024-01-27,Z0045,102404,100607,95392
2024-01-27,Z0105,129462,125486,119749
2024-01-27,Z0089,116287,114535,110066
2024-01-27,Z0069,124160,120467,115862
2024-01-27,Z0002,104385,102708,100603
2024-01-27,Z0046,111137,108191,100647
2024-01-27,Z0034,103275,99386,91482
2024-01-27,Z0025,124550,123105,117848
2024-01-27,Z0100,96213,93216,86347
2024-01-27,Z0091,110390,107715,104593
2024-01-27,Z0006,93981,91680,83998
2024-01-27,Z0062,95782,93839,87289
2024-01-27,Z0092,119799,117854,115254
2024-01-27,Z0059,112760,110343,106819
2024-01-27,Z0110,116120,115042,109919
2024-01-27,Z0068,115473,111505,104629
2024-01-27,Z0101,98417,96343,93134
2024-01-27,Z0018,127921,126119,119282
2024-01-27,Z0070,108562,104492,99813
2024-01-27,Z0065,97610,93725,88919
2024-01-27,Z0058,105791,104088,99544
2024-01-27,Z0067,128290,124920,119639
2024-01-27,Z0048,94710,93382,85891
2024-01-27,Z0031,128347,127215,120285
2024-01-27,Z0086,96794,95674,88103
2024-01-27,Z0052,110608,106446,100771
2024-01-27,Z0030,108460,104691,97048
2024-01-27,Z0080,101560,99407,96091
2024-01-27,Z0084,122463,118472,113302
2024-01-27,Z0032,123123,121985,118459
2024-01-27,Z0078,90028,88098,85085
2024-01-27,Z0005,92024,90726,82887
2024-01-27,Z0007,103503,100808,96697
2024-01-27,Z0012,107138,105369,99634
2024-01-27,Z0021,119505,116292,112386
2024-01-27,Z0039,97961,95397,92179
2024-01-27,Z0054,102031,98191,94731
2024-01-27,Z0047,105682,101109,95124
2024-01-27,Z0016,97766,95594,88738
2024-01-27,Z0014,119504,117076,110698
2024-01-27,Z0004,110858,109661,104599
2024-01-27,Z0015,93071,91516,89161
2024-01-27,Z0106,91040,87354,80880
2024-01-27,Z0056,125321,122542,115548
2024-01-27,Z0102,106459,105229,97394
2024-01-27,Z0013,95057,90738,86389
2024-01-27,Z0010,109157,105895,100666
2024-01-27,Z0094,107492,106226,99038
2024-01-27,Z0044,119680,117719,112944
2024-01-27,Z0066,126766,125094,119417
2024-01-27,Z0097,95796,92634,90604
2024-01-27,Z0087,114074,111708,108308
2024-01-27,Z0071,119825,118209,111575
2024-01-27,Z0112,92786,88713,85843
2024-01-27,Z0038,126964,122360,118948
2024-01-27,Z0085,125507,123567,121227
2024-01-27,Z0035,119715,115389,109256
2024-01-27,Z0090,107043,104010,100450
2024-01-27,Z0063,93457,90801,85826
2024-01-27,Z0095,99241,97788,94084
2024-01-27,Z0027,111826,108042,105224
2024-01-27,Z0023,94868,93856,87877
2024-01-27,Z0022,114111,112191,105271
2024-01-27,Z0096,129243,124566,120549
2024-01-27,Z0036,97957,93015,89787
2024-01-27,Z0041,94792,91058,84013
2024-01-27,Z0081,106251,102383,97868
2024-01-27,Z0082,124206,123138,117595
2024-01-27,Z0079,129111,125848,121879
2024-01-27,Z0033,90211,88704,81087
2024-01-27,Z0020,129795,128464,125914
2024-01-27,Z0064,112104,110163,107436
2024-01-27,Z0099,111359,107497,102254
2024-01-27,Z0075,127863,125342,120605
2024-01-27,Z0042,104842,100803,97794
2024-01-27,Z0057,124318,122515,116435
2024-01-27,Z0055,105567,104399,98998
2024-01-27,Z0049,113831,111854,104430
2024-01-27,Z0072,110625,107827,101216
2024-01-28,Z0017,125929,124477,118322
2024-01-28,Z0050,115103,110805,107782
2024-01-28,Z0060,129385,126821,121087
2024-01-28,Z0076,121501,119399,116967
2024-01-28,Z0003,107560,102700,100300
2024-01-28,Z0109,117626,114393,109948
2024-01-28,Z0001,94700,90865,82959
2024-01-28,Z0011,97860,93430,85871
2024-01-28,Z0108,129500,125987,122214
2024-01-28,Z0043,97910,93351,85702
2024-01-28,Z0026,99120,96169,92196
2024-01-28,Z0093,104352,101798,97020
2024-01-28,Z0024,118997,117003,114391
2024-01-28,Z0019,117169,115574,108558
2024-01-28,Z0088,110823,107947,105089
2024-01-28,Z0077,95519,91230,88786
2024-01-28,Z0040,127085,122631,116679
2024-01-28,Z0107,102879,100849,97554
2024-01-28,Z0008,114290,112273,108210
2024-01-28,Z0009,91447,88402,81783
2024-01-28,Z0111,92850,88026,83958
2024-01-28,Z0103,101953,98678,94870
2024-01-28,Z0061,99503,95647,89592
2024-01-28,Z0028,128170,124719,121630
2024-01-28,Z0029,124440,119765,113233
2024-01-28,Z0037,94924,90943,84589
2024-01-28,Z0074,116579,113590,107392
2024-01-28,Z0051,103280,98642,91778
2024-01-28,Z0098,123989,120129,115856
2024-01-28,Z0073,117566,114056,111820
2024-01-28,Z0083,105385,103241,97988
2024-01-28,Z0053,93782,89921,87155
2024-01-28,Z0104,114094,109708,102622
2024-01-28,Z0045,109049,106290,100799
2024-01-28,Z0105,93513,92018,84875
2024-01-28,Z0089,128590,125041,119111
2024-01-28,Z0069,124840,120582,118245
2024-01-28,Z0002,117684,114867,112731
2024-01-28,Z0046,112754,111435,103476
2024-01-28,Z0034,99107,96902,88909
2024-01-28,Z0025,120805,116267,109246
2024-01-28,Z0100,106138,101268,94740
2024-01-28,Z0091,99190,96043,88958
2024-01-28,Z0006,102886,99436,97041
2024-01-28,Z0062,118174,116760,113822
2024-01-28,Z0092,125278,123738,120089
2024-01-28,Z0059,110074,107129,101694
2024-01-28,Z0110,125969,124886,118520
2024-01-28,Z0068,119059,117846,112609
2024-01-28,Z0101,122826,120201,115271
2024-01-28,Z0018,111322,107351,103824
2024-01-28,Z0070,104017,102895,97176
2024-01-28,Z0065,99628,97466,92166
2024-01-28,Z0058,126113,122627,120066
2024-01-28,Z0067,110365,107200,103463
2024-01-28,Z0048,99096,94542,88052
2024-01-28,Z0031,117499,112968,107062
2024-01-28,Z0086,90294,85430,83410
2024-01-28,Z0052,122649,118407,115369
2024-01-28,Z0030,128098,126539,123430
2024-01-28,Z0080,93771,92400,85487
2024-01-28,Z0084,107558,105394,102302
2024-01-28,Z0032,116567,115047,108581
2024-01-28,Z0078,111922,110822,104066
2024-01-28,Z0005,113495,112253,107453
2024-01-28,Z0007,110991,107095,102493
2024-01-28,Z0012,116849,114308,109543
2024-01-28,Z0021,127259,125648,120565
2024-01-28,Z0039,124625,122856,119434
2024-01-28,Z0054,114982,111010,107138
2024-01-28,Z0047,128367,124673,120404
2024-01-28,Z0016,128043,126390,123209
2024-01-28,Z0014,127840,125401,120348
2024-01-28,Z0004,122069,118651,111188
2024-01-28,Z0015,117909,113555,108658
2024-01-28,Z0106,101095,99867,93908
2024-01-28,Z0056,116469,114156,111086
2024-01-28,Z0102,99166,96428,91143
2024-01-28,Z0013,125863,124543,120222
2024-01-28,Z0010,90555,88712,81280
2024-01-28,Z0094,91386,89719,84672
2024-01-28,Z0044,100619,96861,92857
2024-01-28,Z0066,97637,95892,89122
2024-01-28,Z0097,116739,113087,105926
2024-01-28,Z0087,100618,95825,91312
2024-01-28,Z0071,110187,106860,104243
2024-01-28,Z0112,108549,104241,101249
2024-01-28,Z0038,128192,125815,119434
2024-01-28,Z0085,121047,116873,110091
2024-01-28,Z0035,115881,113417,106584
2024-01-28,Z0090,109462,105776,100793
2024-01-28,Z0063,121933,119039,114516
2024-01-28,Z0095,99677,96577,89996
2024-01-28,Z0027,101907,99394,95393
2024-01-28,Z0023,112936,110906,107141
2024-01-28,Z0022,123988,122154,115183
2024-01-28,Z0096,102537,99598,95980
2024-01-28,Z0036,99455,96028,93157
2024-01-28,Z0041,90834,86292,81470
2024-01-28,Z0081,124492,120990,116577
2024-01-28,Z0082,99505,96608,90110
2024-01-28,Z0079,92105,88537,81114
2024-01-28,Z0033,127679,124459,122226
2024-01-28,Z0020,123560,120653,112944
2024-01-28,Z0064,105762,101652,97486
2024-01-28,Z0099,105898,103259,96066
2024-01-28,Z0075,91214,89891,82005
2024-01-28,Z0042,122980,120322,114244
2024-01-28,Z0057,127792,126041,122624
2024-01-28,Z0055,112301,110256,106462
2024-01-28,Z0049,128756,127652,120067
2024-01-28,Z0072,128346,125891,119026
2024-01-29,Z0017,118469,113624,107934
2024-01-29,Z0050,113290,110331,105039
2024-01-29,Z0060,123146,118853,113524
2024-01-29,Z0076,106608,103871,101134
2024-01-29,Z0003,106619,105437,102726
2024-01-29,Z0109,112372,107543,103655
2024-01-29,Z0001,119294,115217,111958
2024-01-29,Z0011,111630,107455,104707
2024-01-29,Z0108,102178,97627,95118
2024-01-29,Z0043,91823,88067,81187
2024-01-29,Z0026,101133,97310,91078
2024-01-29,Z0093,129287,126153,122376
2024-01-29,Z0024,114014,110530,103101
2024-01-29,Z0019,108161,105857,98998
2024-01-29,Z0088,114502,110513,108362
2024-01-29,Z0077,122737,120412,117111
2024-01-29,Z0040,98998,97764,93042
2024-01-29,Z0107,94656,92331,86198
2024-01-29,Z0008,115735,111866,105350
2024-01-29,Z0009,91242,89895,86064
2024-01-29,Z0111,118511,114361,110443
2024-01-29,Z0103,93232,88474,80477
2024-01-29,Z0061,100972,96892,93068
2024-01-29,Z0028,100683,96499,90439
2024-01-29,Z0029,123172,120451,113135
2024-01-29,Z0037,101017,96172,89962
2024-01-29,Z0074,101384,98708,96644
2024-01-29,Z0051,99491,97667,94252
2024-01-29,Z0098,90968,89600,87368
2024-01-29,Z0073,125010,123104,118021
2024-01-29,Z0083,115496,113808,107536
2024-01-29,Z0053,120936,118902,115433
2024-01-29,Z0104,127493,126330,120708
2024-01-29,Z0045,100292,97027,91238
2024-01-29,Z0105,107207,102776,96625
2024-01-29,Z0089,126981,123034,120237
2024-01-29,Z0069,123547,119484,114634
2024-01-29,Z0002,109276,105025,97491
2024-01-29,Z0046,116469,112163,107261
2024-01-29,Z0034,122563,120460,114742
2024-01-29,Z0025,90021,87521,84679
2024-01-29,Z0100,105799,103039,97398
2024-01-29,Z0091,111596,110405,103291
2024-01-29,Z0006,98587,94509,87395
2024-01-29,Z0062,94662,93432,90559
2024-01-29,Z0092,117197,115958,113869
2024-01-29,Z0059,115032,111752,105303
2024-01-29,Z0110,120028,118590,111096
2024-01-29,Z0068,105651,104307,99596
2024-01-29,Z0101,96273,93085,88623
2024-01-29,Z0018,115692,114067,107688
2024-01-29,Z0070,116555,111561,107883
2024-01-29,Z0065,107127,105665,102097
2024-01-29,Z0058,101539,98834,91575
2024-01-29,Z0067,104692,101956,94814
2024-01-29,Z0048,118615,113808,107857
2024-01-29,Z0031,105629,101723,99059
2024-01-29,Z0086,107740,105726,101594
2024-01-29,Z0052,100860,98806,95042
2024-01-29,Z0030,96009,94647,89778
2024-01-29,Z0080,123435,119065,111089
2024-01-29,Z0084,110454,106568,104147
2024-01-29,Z0032,128367,123717,117560
2024-01-29,Z0078,115708,113006,107386
2024-01-29,Z0005,93190,89133,86536
2024-01-29,Z0007,122125,120734,117659
2024-01-29,Z0012,125418,123106,118722
2024-01-29,Z0021,105563,100612,95303
2024-01-29,Z0039,111885,107147,103988
2024-01-29,Z0054,113958,111427,103946
2024-01-29,Z0047,113932,112052,104357
2024-01-29,Z0016,114829,110281,105096
2024-01-29,Z0014,128931,125356,118092
2024-01-29,Z0004,105890,102467,96892
2024-01-29,Z0015,98071,96906,93333
2024-01-29,Z0106,105540,101632,94920
2024-01-29,Z0056,116201,111203,105320
2024-01-29,Z0102,109899,105496,98898
2024-01-29,Z0013,112606,111022,107064
2024-01-29,Z0010,110393,106658,100167
2024-01-29,Z0094,117750,116349,113375
2024-01-29,Z0044,106607,105090,102855
2024-01-29,Z0066,118074,116959,111725
2024-01-29,Z0097,116853,115672,112331
2024-01-29,Z0087,126495,124080,118152
2024-01-29,Z0071,120815,118922,110945
2024-01-29,Z0112,112942,109916,107523
2024-01-29,Z0038,99716,98113,95532
2024-01-29,Z0085,90132,86294,80909
2024-01-29,Z0035,126538,123270,120295
2024-01-29,Z0090,97213,94400,89137
2024-01-29,Z0063,116119,111669,106834
2024-01-29,Z0095,92738,90381,84247
2024-01-29,Z0027,115892,112155,109994
2024-01-29,Z0023,105690,102781,99654
2024-01-29,Z0022,104496,99626,95968
2024-01-29,Z0096,117701,114738,107585
2024-01-29,Z0036,100481,98515,95626
2024-01-29,Z0041,109445,106080,100451
2024-01-29,Z0081,113351,108633,103444
2024-01-29,Z0082,100940,98274,93208
2024-01-29,Z0079,114485,110202,106761
2024-01-29,Z0033,91067,89940,85017
2024-01-29,Z0020,99018,94553,86567
2024-01-29,Z0064,105187,103676,97691
2024-01-29,Z0099,109563,106297,99759
2024-01-29,Z0075,108608,105333,101607
2024-01-29,Z0042,116582,113887,111621
2024-01-29,Z0057,107221,102771,96187
2024-01-29,Z0055,107070,102709,95618
2024-01-29,Z0049,127415,124605,118187
2024-01-29,Z0072,100420,96874,91483
2024-01-30,Z0017,118754,115404,109047
2024-01-30,Z0050,111263,109040,102031
2024-01-30,Z0060,92739,90796,86066
2024-01-30,Z0076,111168,106216,101773
2024-01-30,Z0003,99964,95755,88821
2024-01-30,Z0109,107261,103391,98191
2024-01-30,Z0001,102336,97589,92753
2024-01-30,Z0011,106676,104025,97394
2024-01-30,Z0108,115112,112186,107500
2024-01-30,Z0043,123001,120769,116117
2024-01-30,Z0026,104429,101055,96783
2024-01-30,Z0093,107350,105461,99598
2024-01-30,Z0024,112538,108138,106104
2024-01-30,Z0019,127310,122787,119024
2024-01-30,Z0088,93291,89803,85103
2024-01-30,Z0077,124326,122732,118456
2024-01-30,Z0040,127207,125104,121685
2024-01-30,Z0107,95409,92931,87017
2024-01-30,Z0008,119823,115050,110094
2024-01-30,Z0009,112401,110019,105445
2024-01-30,Z0111,109768,106646,103077
2024-01-30,Z0103,100086,96843,92977
2024-01-30,Z0061,106412,104707,101687
2024-01-30,Z0028,100255,97809,92145
2024-01-30,Z0029,105764,101777,94022
2024-01-30,Z0037,126370,124404,118719
2024-01-30,Z0074,97244,93968,88600
2024-01-30,Z0051,109965,106203,100166
2024-01-30,Z0098,106956,102347,94645
2024-01-30,Z0073,123382,122057,116317
2024-01-30,Z0083,105210,103852,98075
2024-01-30,Z0053,128674,125303,121582
2024-01-30,Z0104,107733,103037,97141
2024-01-30,Z0045,129709,126207,118935
2024-01-30,Z0105,128014,126822,122148
2024-01-30,Z0089,110229,106652,104561
2024-01-30,Z0069,119011,116936,112423
2024-01-30,Z0002,98168,94403,91605
2024-01-30,Z0046,103750,98801,96197
2024-01-30,Z0034,92979,88935,82019
2024-01-30,Z0025,113184,111587,108055
2024-01-30,Z0100,113704,112191,104569
2024-01-30,Z0091,108261,103289,97446
2024-01-30,Z0006,124467,122438,115843
2024-01-30,Z0062,112164,110448,103211
2024-01-30,Z0092,103796,100148,97483
2024-01-30,Z0059,122694,117944,113736
2024-01-30,Z0110,104605,102526,100299
2024-01-30,Z0068,123837,121670,114943
2024-01-30,Z0101,124131,122719,118964
2024-01-30,Z0018,90519,88152,82608
2024-01-30,Z0070,100514,97114,94012
2024-01-30,Z0065,90597,87938,82665
2024-01-30,Z0058,128549,124944,120756
2024-01-30,Z0067,119401,117813,111341
2024-01-30,Z0048,114386,112636,105914
2024-01-30,Z0031,116205,114211,106532
2024-01-30,Z0086,111182,107673,103614
2024-01-30,Z0052,106043,104567,99581
2024-01-30,Z0030,90400,86545,82321
2024-01-30,Z0080,93412,92356,88481
2024-01-30,Z0084,127066,122298,114546
2024-01-30,Z0032,111217,110016,106663
2024-01-30,Z0078,116986,115095,108784
2024-01-30,Z0005,100794,96860,94838
2024-01-30,Z0007,100394,98185,93889
2024-01-30,Z0012,110800,107363,104930
2024-01-30,Z0021,127909,126037,120366
2024-01-30,Z0039,118312,114116,108077
2024-01-30,Z0054,108482,103683,98766
