Date,Zone_ID,Intake_Water_Liters,Treated_Water_Liters,Supplied_Water_Liters,Estimated_Usage_Liters,No_of_Connections,Avg_LPCD,Leakage_Liters,Leakage_Percent
2024-01-04,Z0002,117202,113764,110562,16373,162,101.07,94189,85.19
2024-01-04,Z0046,114519,110918,103351,17540,233,75.28,85811,83.03
2024-01-04,Z0034,105374,102728,94940,15040,250,60.16,79900,84.16
2024-01-04,Z0025,95408,92373,89896,15126,158,95.74,74770,83.17
2024-01-04,Z0100,99446,97524,95105,15840,187,84.71,79265,83.34
2024-01-04,Z0091,100789,96277,93157,16135,243,66.4,77022,82.68
2024-01-04,Z0006,122154,120204,115868,23945,218,109.84,91923,79.33
2024-01-04,Z0062,128141,124898,120253,26327,227,115.98,93926,78.11
2024-01-04,Z0092,122265,120749,112995,20677,286,72.3,92318,81.7
2024-01-04,Z0059,113710,111896,103900,21268,184,115.59,82632,79.53
2024-01-04,Z0110,96359,92364,87136,20122,213,94.47,67014,76.91
2024-01-04,Z0068,110103,105771,100543,22767,213,106.89,77776,77.36
2024-01-04,Z0101,104382,101011,96120,17235,160,107.72,78885,82.07
2024-01-04,Z0018,93756,92627,90533,17599,163,107.97,72934,80.56
2024-01-04,Z0070,125442,121640,117685,12854,184,69.86,104831,89.08
2024-01-04,Z0065,123561,120727,116611,11417,154,74.14,105194,90.21
2024-01-04,Z0058,95779,94769,89444,20743,227,91.38,68701,76.81
2024-01-04,Z0067,104153,100234,95637,22190,281,78.97,73447,76.8
2024-01-04,Z0048,102999,99929,97115,15958,191,83.55,81157,83.57
2024-01-04,Z0031,100541,99179,94736,16465,189,87.12,78271,82.62
2024-01-04,Z0086,100457,97269,92264,20902,253,82.62,71362,77.35
2024-01-04,Z0052,107368,103328,99689,21393,274,78.08,78296,78.54
2024-01-04,Z0030,123595,119865,114334,14847,172,86.32,99487,87.01
2024-01-04,Z0080,129915,128560,121117,33507,294,113.97,87610,72.34
2024-01-04,Z0084,128727,127601,122424,23106,202,114.39,99318,81.13
2024-01-04,Z0032,117632,116029,110580,12597,188,67.01,97983,88.61
2024-01-04,Z0078,110530,106430,100897,22631,283,79.97,78266,77.57
2024-01-04,Z0005,93368,88571,81045,13056,191,68.36,67989,83.89
2024-01-04,Z0007,124560,120699,112967,18486,164,112.72,94481,83.64
2024-01-04,Z0012,126244,121827,118182,16745,182,92.01,101437,85.83
2024-01-04,Z0021,109256,105184,101330,19661,187,105.14,81669,80.6
2024-01-04,Z0039,127430,124012,116981,11285,182,62.01,105696,90.35
2024-01-04,Z0054,92708,88206,84874,24167,235,102.84,60707,71.53
2024-01-04,Z0047,121880,120679,115172,17341,154,112.61,97831,84.94
2024-01-04,Z0016,129224,128108,121076,16277,246,66.17,104799,86.56
2024-01-04,Z0014,115150,111859,109323,19325,290,66.64,89998,82.32
2024-01-04,Z0004,124393,121271,118886,17453,258,67.65,101433,85.32
2024-01-04,Z0015,98070,93789,91315,17685,164,107.84,73630,80.63
2024-01-04,Z0106,126368,122681,115647,13733,154,89.18,101914,88.13
2024-01-04,Z0056,94971,93209,85911,22424,217,103.34,63487,73.9
2024-01-04,Z0102,91990,89787,82982,16943,279,60.73,66039,79.58
2024-01-04,Z0013,109956,107077,99797,26832,264,101.64,72965,73.11
2024-01-04,Z0010,127148,126086,118988,19049,185,102.97,99939,83.99
2024-01-04,Z0094,94757,91044,86841,14210,176,80.74,72631,83.64
2024-01-04,Z0044,106241,103749,98629,18806,160,117.54,79823,80.93
2024-01-04,Z0066,94944,92837,87405,24035,253,95.0,63370,72.5
2024-01-04,Z0097,127011,122310,119969,15087,172,87.72,104882,87.42
2024-01-04,Z0087,121195,119109,115385,18895,195,96.9,96490,83.62
2024-01-04,Z0071,110806,108014,104255,19821,290,68.35,84434,80.99
2024-01-04,Z0112,116838,113356,110405,26928,260,103.57,83477,75.61
2024-01-04,Z0038,117965,114886,110169,28667,249,115.13,81502,73.98
2024-01-04,Z0085,117952,116524,113024,32528,282,115.35,80496,71.22
2024-01-04,Z0035,114861,110646,105151,21896,221,99.08,83255,79.18
2024-01-04,Z0090,113570,110505,107737,19875,241,82.47,87862,81.55
2024-01-04,Z0063,128258,124012,118955,24438,286,85.45,94517,79.46
2024-01-04,Z0095,118865,115316,108233,11792,178,66.25,96441,89.1
2024-01-04,Z0027,128000,124839,119546,21950,190,115.53,97596,81.64
2024-01-04,Z0023,128565,126619,119693,10018,150,66.79,109675,91.63
2024-01-04,Z0022,102342,97400,90505,20839,298,69.93,69666,76.97
2024-01-04,Z0096,127641,125160,121259,16465,206,79.93,104794,86.42
2024-01-04,Z0036,106438,101891,98068,15022,204,73.64,83046,84.68
2024-01-04,Z0041,109846,105426,100347,24510,292,83.94,75837,75.57
2024-01-04,Z0081,100998,98140,93650,16182,202,80.11,77468,82.72
2024-01-04,Z0082,98519,94394,89084,12417,206,60.28,76667,86.06
2024-01-04,Z0079,93300,89674,83999,15435,184,83.89,68564,81.62
2024-01-04,Z0033,125822,123535,119392,19454,174,111.81,99938,83.71
2024-01-04,Z0020,111591,107442,104131,15105,187,80.78,89026,85.49
2024-01-04,Z0064,108922,103939,97392,20911,240,87.13,76481,78.53
2024-01-04,Z0099,111389,107607,104785,29493,257,114.76,75292,71.85
2024-01-04,Z0075,107327,104326,97901,15642,174,89.9,82259,84.02
2024-01-04,Z0042,106032,102834,97678,18649,237,78.69,79029,80.91
2024-01-04,Z0057,110079,105627,102713,16881,178,94.84,85832,83.56
2024-01-04,Z0055,103859,101551,95374,21889,299,73.21,73485,77.05
2024-01-04,Z0049,98705,95785,90191,26250,263,99.81,63941,70.9
2024-01-04,Z0072,127609,123539,120130,27061,230,117.66,93069,77.47
2024-01-05,Z0017,119378,117908,112718,25209,297,84.88,87509,77.64
2024-01-05,Z0050,104596,102792,95763,25399,212,119.81,70364,73.48
2024-01-05,Z0060,91279,88522,81522,15440,198,77.98,66082,81.06
2024-01-05,Z0076,97083,94193,86574,24313,290,83.84,62261,71.92
2024-01-05,Z0003,107771,105468,98780,29373,272,107.99,69407,70.26
2024-01-05,Z0109,109063,105957,99734,15257,211,72.31,84477,84.7
2024-01-05,Z0001,127599,123831,117878,17355,178,97.5,100523,85.28
2024-01-05,Z0011,125954,121674,117101,19724,179,110.19,97377,83.16
2024-01-05,Z0108,102808,99209,93176,10741,168,63.94,82435,88.47
2024-01-05,Z0043,124072,119642,111765,23344,227,102.84,88421,79.11
2024-01-05,Z0026,107685,103379,98838,22021,262,84.05,76817,77.72
2024-01-05,Z0093,101372,97715,91917,14030,212,66.18,77887,84.74
2024-01-05,Z0024,98996,97922,93747,17538,157,111.71,76209,81.29
2024-01-05,Z0019,116665,114286,112246,26507,252,105.19,85739,76.38
2024-01-05,Z0088,121653,118572,110776,12122,159,76.24,98654,89.06
2024-01-05,Z0077,121896,117851,110354,23721,259,91.59,86633,78.5
2024-01-05,Z0040,102875,100253,97912,28022,236,118.74,69890,71.38
2024-01-05,Z0107,105646,104001,97175,18635,181,102.96,78540,80.82
2024-01-05,Z0008,94263,92654,84786,20444,242,84.48,64342,75.89
2024-01-05,Z0009,98646,94693,90985,15103,206,73.32,75882,83.4
2024-01-05,Z0111,101664,97695,92667,14641,221,66.25,78026,84.2
2024-01-05,Z0103,114027,112326,107645,24462,216,113.25,83183,77.28
2024-01-05,Z0061,126397,123798,117573,17903,241,74.29,99670,84.77
2024-01-05,Z0028,125835,122990,119604,13724,184,74.59,105880,88.53
2024-01-05,Z0029,109250,107558,102195,21835,227,96.19,80360,78.63
2024-01-05,Z0037,111874,110081,103957,21412,195,109.81,82545,79.4
2024-01-05,Z0074,114063,110340,107204,22578,291,77.59,84626,78.94
2024-01-05,Z0051,114762,110908,107658,15286,156,97.99,92372,85.8
2024-01-05,Z0098,118769,117715,113004,14412,234,61.59,98592,87.25
2024-01-05,Z0073,94853,93448,86040,30849,274,112.59,55191,64.15
2024-01-05,Z0083,98942,94723,90961,15181,178,85.29,75780,83.31
2024-01-05,Z0053,121987,117425,111505,17310,151,114.64,94195,84.48
2024-01-05,Z0104,114058,112694,110213,23804,297,80.15,86409,78.4
2024-01-05,Z0045,122921,118400,114876,22816,279,81.78,92060,80.14
2024-01-05,Z0105,124888,121128,116785,20389,268,76.08,96396,82.54
2024-01-05,Z0089,127904,125240,122000,12429,154,80.71,109571,89.81
2024-01-05,Z0069,90060,88122,84483,24644,286,86.17,59839,70.83
2024-01-05,Z0002,103350,98476,92250,28993,248,116.91,63257,68.57
2024-01-05,Z0046,118145,115893,109690,25095,235,106.79,84595,77.12
2024-01-05,Z0034,99650,95101,88904,25785,230,112.11,63119,71.0
2024-01-05,Z0025,113393,109822,105500,32043,269,119.12,73457,69.63
2024-01-05,Z0100,116212,112097,106007,19647,277,70.93,86360,81.47
2024-01-05,Z0091,96960,92956,85820,16135,263,61.35,69685,81.2
2024-01-05,Z0006,126408,121514,113898,17033,163,104.5,96865,85.05
2024-01-05,Z0062,110491,108150,102487,13131,174,75.47,89356,87.19
2024-01-05,Z0092,114791,113453,105558,18827,171,110.1,86731,82.16
2024-01-05,Z0059,102254,98546,93394,10394,153,67.94,83000,88.87
2024-01-05,Z0110,91750,89242,84821,12513,178,70.3,72308,85.25
2024-01-05,Z0068,129887,128178,120859,11364,186,61.1,109495,90.6
2024-01-05,Z0101,105896,102383,95175,27075,295,91.78,68100,71.55
2024-01-05,Z0018,101918,97276,91283,18066,191,94.59,73217,80.21
2024-01-05,Z0070,115064,110116,102459,17064,183,93.25,85395,83.35
2024-01-05,Z0065,117935,116158,109023,27969,271,103.21,81054,74.35
2024-01-05,Z0058,94806,93406,87416,16135,266,60.66,71281,81.54
2024-01-05,Z0067,112297,108269,103112,20064,176,114.0,83048,80.54
2024-01-05,Z0048,118921,117531,111678,29412,283,103.93,82266,73.66
2024-01-05,Z0031,127198,125570,119338,23719,247,96.03,95619,80.12
2024-01-05,Z0086,101122,97387,93866,14245,202,70.52,79621,84.82
2024-01-05,Z0052,119398,116898,111604,25028,294,85.13,86576,77.57
2024-01-05,Z0030,115510,111468,104971,23121,271,85.32,81850,77.97
2024-01-05,Z0080,107850,103289,100675,19524,279,69.98,81151,80.61
2024-01-05,Z0084,111776,107179,103997,18191,256,71.06,85806,82.51
2024-01-05,Z0032,125435,122200,114983,19658,185,106.26,95325,82.9
2024-01-05,Z0078,106514,102662,95372,14838,178,83.36,80534,84.44
2024-01-05,Z0005,92983,88950,82672,16297,189,86.23,66375,80.29
2024-01-05,Z0007,113510,112147,110109,27061,262,103.29,83048,75.42
2024-01-05,Z0012,118535,114991,109404,17977,203,88.56,91427,83.57
2024-01-05,Z0021,105317,103397,98628,30485,260,117.25,68143,69.09
2024-01-05,Z0039,118687,117195,109650,31081,299,103.95,78569,71.65
2024-01-05,Z0054,99323,95382,89861,13866,182,76.19,75995,84.57
2024-01-05,Z0047,98502,96764,91523,20706,297,69.72,70817,77.38
2024-01-05,Z0016,90545,87084,80738,20649,230,89.78,60089,74.42
2024-01-05,Z0014,119430,116626,111414,17874,258,69.28,93540,83.96
2024-01-05,Z0004,119969,115482,107755,14321,222,64.51,93434,86.71
2024-01-05,Z0015,93810,90896,88083,14071,166,84.77,74012,84.03
2024-01-05,Z0106,106371,105343,98290,21273,210,101.3,77017,78.36
2024-01-05,Z0056,98436,96689,89897,16727,191,87.58,73170,81.39
2024-01-05,Z0102,123039,118528,114757,20083,184,109.15,94674,82.5
2024-01-05,Z0013,100616,99351,96431,26131,257,101.68,70300,72.9
2024-01-05,Z0010,114574,110144,103709,23947,251,95.41,79762,76.91
2024-01-05,Z0094,102676,99052,93292,13251,168,78.88,80041,85.8
2024-01-05,Z0044,92050,87550,84385,13505,198,68.21,70880,84.0
2024-01-05,Z0066,114951,110210,106177,22618,223,101.43,83559,78.7
2024-01-05,Z0097,122913,119932,113544,12779,196,65.2,100765,88.75
2024-01-05,Z0087,115280,111284,106652,25735,229,112.38,80917,75.87
2024-01-05,Z0071,94494,90630,87667,15439,157,98.34,72228,82.39
2024-01-05,Z0112,121883,118649,114608,22891,230,99.53,91717,80.03
2024-01-05,Z0038,91828,88720,82652,26227,267,98.23,56425,68.27
2024-01-05,Z0085,122123,120414,117608,19870,174,114.2,97738,83.1
2024-01-05,Z0035,119757,116889,110022,11796,161,73.27,98226,89.28
2024-01-05,Z0090,105934,103601,100717,25851,258,100.2,74866,74.33
2024-01-05,Z0063,126332,123943,118542,18521,181,102.33,100021,84.38
2024-01-05,Z0095,107320,103520,98967,20824,294,70.83,78143,78.96
2024-01-05,Z0027,104199,99354,95558,27008,235,114.93,68550,71.74
2024-01-05,Z0023,98245,94127,91401,10958,163,67.23,80443,88.01
2024-01-05,Z0022,101362,99319,95406,12143,156,77.84,83263,87.27
2024-01-05,Z0096,120448,117852,113938,26135,221,118.26,87803,77.06
2024-01-05,Z0036,97657,94191,89454,24185,231,104.7,65269,72.96
2024-01-05,Z0041,115425,112316,110314,29327,265,110.67,80987,73.41
2024-01-05,Z0081,118831,114021,107952,26948,295,91.35,81004,75.04
2024-01-05,Z0082,97287,95395,91365,15679,252,62.22,75686,82.84
2024-01-05,Z0079,127443,124510,121130,17278,257,67.23,103852,85.74
2024-01-05,Z0033,107674,105034,97987,27935,247,113.1,70052,71.49
2024-01-05,Z0020,113874,110192,107205,24247,257,94.35,82958,77.38
2024-01-05,Z0064,122284,117564,114346,24847,269,92.37,89499,78.27
2024-01-05,Z0099,127784,123999,120644,24127,242,99.7,96517,80.0
2024-01-05,Z0075,118841,117321,109739,28289,290,97.55,81450,74.22
2024-01-05,Z0042,105585,103602,100628,14125,165,85.61,86503,85.96
2024-01-05,Z0057,94133,90758,83388,19012,257,73.98,64376,77.2
2024-01-05,Z0055,93972,91773,84052,17894,204,87.72,66158,78.71
2024-01-05,Z0049,119125,118089,112702,11214,183,61.28,101488,90.05
2024-01-05,Z0072,99903,95883,93088,14861,162,91.74,78227,84.04
2024-01-06,Z0017,110420,108448,101760,26442,245,107.93,75318,74.02
2024-01-06,Z0050,128001,123890,120566,11387,188,60.57,109179,90.56
2024-01-06,Z0060,92396,89234,84489,18873,178,106.03,65616,77.66
2024-01-06,Z0076,91591,87480,79495,18734,211,88.79,60761,76.43
2024-01-06,Z0003,96183,91253,87257,18549,165,112.42,68708,78.74
2024-01-06,Z0109,124080,121795,115484,28647,270,106.1,86837,75.19
2024-01-06,Z0001,97314,93931,88692,23020,252,91.35,65672,74.05
2024-01-06,Z0011,92139,88739,85035,15906,214,74.33,69129,81.29
2024-01-06,Z0108,129692,128330,123726,13382,152,88.04,110344,89.18
2024-01-06,Z0043,122088,119372,112083,20774,269,77.23,91309,81.47
2024-01-06,Z0026,110670,105932,101463,22335,217,102.93,79128,77.99
2024-01-06,Z0093,112534,109354,106798,11630,186,62.53,95168,89.11
2024-01-06,Z0024,99017,95209,88059,14778,222,66.57,73281,83.22
2024-01-06,Z0019,102713,98248,93529,27210,270,100.78,66319,70.91
2024-01-06,Z0088,112890,108382,102641,33922,289,117.38,68719,66.95
2024-01-06,Z0077,126766,123637,119234,19935,186,107.18,99299,83.28
2024-01-06,Z0040,116588,114041,111747,23218,273,85.05,88529,79.22
2024-01-06,Z0107,100177,97930,90286,24736,212,116.68,65550,72.6
2024-01-06,Z0008,99882,97746,90394,18275,160,114.22,72119,79.78
2024-01-06,Z0009,124832,123473,116678,12843,201,63.9,103835,88.99
2024-01-06,Z0111,127311,123408,116638,25759,221,116.56,90879,77.92
2024-01-06,Z0103,91007,88658,84144,15651,212,73.83,68493,81.4
2024-01-06,Z0061,119257,117001,113754,19124,259,73.84,94630,83.19
2024-01-06,Z0028,103281,98379,94944,15085,206,73.23,79859,84.11
2024-01-06,Z0029,123339,119957,116712,16654,152,109.57,100058,85.73
2024-01-06,Z0037,116660,114672,112395,9774,154,63.47,102621,91.3
2024-01-06,Z0074,103507,99544,95657,14304,196,72.98,81353,85.05
2024-01-06,Z0051,97491,95761,92721,18275,158,115.67,74446,80.29
2024-01-06,Z0098,104859,102942,100057,24796,271,91.5,75261,75.22
2024-01-06,Z0073,110953,106762,102409,22785,272,83.77,79624,77.75
2024-01-06,Z0083,113821,112118,109432,23506,231,101.76,85926,78.52
2024-01-06,Z0053,114860,113145,107398,16560,152,108.95,90838,84.58
2024-01-06,Z0104,115338,113088,106045,11895,162,73.43,94150,88.78
2024-01-06,Z0045,125196,121689,114563,22748,238,95.58,91815,80.14
2024-01-06,Z0105,97813,93887,87888,32478,291,111.61,55410,63.05
2024-01-06,Z0089,117570,114064,107399,18024,160,112.65,89375,83.22
2024-01-06,Z0069,120678,116069,110516,16498,216,76.38,94018,85.07
2024-01-06,Z0002,116029,114292,108936,20170,178,113.32,88766,81.48
2024-01-06,Z0046,104288,100118,98080,13979,225,62.13,84101,85.75
2024-01-06,Z0034,93342,91456,86612,21905,189,115.9,64707,74.71
2024-01-06,Z0025,100396,98298,94475,18783,288,65.22,75692,80.12
2024-01-06,Z0100,103261,99106,94013,22484,273,82.36,71529,76.08
2024-01-06,Z0091,101722,99160,93382,22484,221,101.74,70898,75.92
2024-01-06,Z0006,118087,113412,110424,21978,239,91.96,88446,80.1
2024-01-06,Z0062,129214,127346,121320,13617,186,73.21,107703,88.78
2024-01-06,Z0092,124450,121474,113968,11428,177,64.57,102540,89.97
2024-01-06,Z0059,95626,91298,84633,14648,230,63.69,69985,82.69
2024-01-06,Z0110,109982,105749,101769,17234,194,88.84,84535,83.07
2024-01-06,Z0068,116431,112375,109583,27682,242,114.39,81901,74.74
2024-01-06,Z0101,107175,102580,98771,17467,216,80.87,81304,82.32
2024-01-06,Z0018,128158,124619,120364,22879,247,92.63,97485,80.99
2024-01-06,Z0070,109994,107387,100208,20515,182,112.72,79693,79.53
2024-01-06,Z0065,129341,127357,119581,33178,296,112.09,86403,72.25
2024-01-06,Z0058,126444,122064,119545,26758,241,111.03,92787,77.62
2024-01-06,Z0067,98782,96732,88927,14480,208,69.62,74447,83.72
2024-01-06,Z0048,110017,106982,100538,17855,162,110.22,82683,82.24
2024-01-06,Z0031,107343,104380,101688,27562,238,115.81,74126,72.9
2024-01-06,Z0086,95655,90756,84283,24182,249,97.12,60101,71.31
2024-01-06,Z0052,105251,100622,98096,17612,156,112.9,80484,82.05
2024-01-06,Z0030,93224,89443,85190,21788,194,112.31,63402,74.42
2024-01-06,Z0080,101536,96571,89216,19719,180,109.55,69497,77.9
2024-01-06,Z0084,124531,123011,115214,31340,287,109.2,83874,72.8
2024-01-06,Z0032,99208,95205,88096,13094,188,69.65,75002,85.14
2024-01-06,Z0078,125201,122834,120251,23249,249,93.37,97002,80.67
2024-01-06,Z0005,119759,114971,110203,20441,226,90.45,89762,81.45
2024-01-06,Z0007,126935,122075,119802,13458,188,71.59,106344,88.77
2024-01-06,Z0012,116589,114246,107813,15717,162,97.02,92096,85.42
2024-01-06,Z0021,107773,103207,96505,24520,262,93.59,71985,74.59
2024-01-06,Z0039,116143,113085,105665,19124,253,75.59,86541,81.9
2024-01-06,Z0054,110581,106085,98574,25861,237,109.12,72713,73.76
2024-01-06,Z0047,122981,118219,111012,16863,219,77.0,94149,84.81
2024-01-06,Z0016,99768,96320,91384,19162,223,85.93,72222,79.03
2024-01-06,Z0014,128559,124025,121434,17708,212,83.53,103726,85.42
2024-01-06,Z0004,119781,116642,111922,26429,228,115.92,85493,76.39
2024-01-06,Z0015,98905,96970,90633,19875,171,116.23,70758,78.07
2024-01-06,Z0106,96368,92520,84656,26031,245,106.25,58625,69.25
2024-01-06,Z0056,108333,104697,101780,16939,217,78.06,84841,83.36
2024-01-06,Z0102,105525,101607,99518,17639,166,106.26,81879,82.28
2024-01-06,Z0013,100361,99219,94178,27909,294,94.93,66269,70.37
2024-01-06,Z0010,90105,88219,85792,16629,171,97.25,69163,80.62
2024-01-06,Z0094,96090,94774,92140,23762,199,119.41,68378,74.21
2024-01-06,Z0044,91925,88869,83725,15443,178,86.76,68282,81.56
2024-01-06,Z0066,116015,114463,111748,22747,274,83.02,89001,79.64
2024-01-06,Z0097,126679,123966,115987,10916,178,61.33,105071,90.59
2024-01-06,Z0087,93389,91282,83845,23293,283,82.31,60552,72.22
2024-01-06,Z0071,114826,111396,107342,12432,207,60.06,94910,88.42
2024-01-06,Z0112,123226,121119,118912,20765,178,116.66,98147,82.54
2024-01-06,Z0038,90899,86438,81053,21595,248,87.08,59458,73.36
2024-01-06,Z0085,106405,104996,102102,17224,188,91.62,84878,83.13
2024-01-06,Z0035,123282,119084,112180,18088,178,101.62,94092,83.88
2024-01-06,Z0090,119545,118532,111466,29256,265,110.4,82210,73.75
2024-01-06,Z0063,105313,101252,97118,23129,233,99.27,73989,76.18
2024-01-06,Z0095,91560,89236,85970,19726,176,112.08,66244,77.05
2024-01-06,Z0027,116745,112527,106889,18991,275,69.06,87898,82.23
2024-01-06,Z0023,94780,91853,86049,25035,241,103.88,61014,70.91
2024-01-06,Z0022,92356,90662,86327,16695,196,85.18,69632,80.66
2024-01-06,Z0096,114363,109698,105709,19539,233,83.86,86170,81.52
2024-01-06,Z0036,129825,125031,122370,22041,280,78.72,100329,81.99
2024-01-06,Z0041,127412,122989,120678,23525,207,113.65,97153,80.51
2024-01-06,Z0081,92920,90838,85867,17179,164,104.75,68688,79.99
2024-01-06,Z0082,104025,102271,96141,23875,213,112.09,72266,75.17
2024-01-06,Z0079,129004,126022,118696,14205,173,82.11,104491,88.03
2024-01-06,Z0033,123120,121218,113767,14479,164,88.29,99288,87.27
2024-01-06,Z0020,97005,94257,92099,20783,176,118.09,71316,77.43
2024-01-06,Z0064,90956,87885,85482,19248,294,65.47,66234,77.48
2024-01-06,Z0099,102803,99024,95637,16682,157,106.26,78955,82.56
2024-01-06,Z0075,126221,122642,119687,21026,199,105.66,98661,82.43
2024-01-06,Z0042,129063,124430,120718,30186,280,107.81,90532,74.99
2024-01-06,Z0057,105282,103675,100402,19938,173,115.25,80464,80.14
2024-01-06,Z0055,121860,117947,110316,19916,280,71.13,90400,81.95
2024-01-06,Z0049,102003,98378,93996,14577,164,88.89,79419,84.49
2024-01-06,Z0072,116017,112038,108241,16009,166,96.44,92232,85.21
2024-01-07,Z0017,102201,100447,97053,19996,233,85.82,77057,79.4
2024-01-07,Z0050,111116,108825,103111,21007,212,99.09,82104,79.63
2024-01-07,Z0060,123297,118674,113716,25381,266,95.42,88335,77.68
2024-01-07,Z0076,117490,115697,110106,17375,221,78.62,92731,84.22
2024-01-07,Z0003,116723,112924,106351,19421,221,87.88,86930,81.74
2024-01-07,Z0109,101561,99622,97097,17834,213,83.73,79263,81.63
2024-01-07,Z0001,112861,111860,109486,25207,244,103.31,84279,76.98
